주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,관리자,반품?,매출,수량,할인율,수익
ID-2023-39868,1/31/23,2/5/23,표준 배송,VB-21745,박순호,기업 고객,장수군,전라북도,대한민국,TEC-CO-10003682,사무기기,복사기,"Sharp Ink, Digital",Edwin,,235347.66,2,0.07,15150.06
ID-2023-39868,1/31/23,2/5/23,표준 배송,VB-21745,박순호,기업 고객,장수군,전라북도,대한민국,OFF-FA-10001375,사무용품,파스너,"Accos Clamps, 12 Pack",Edwin,,50843.43,5,0.47,-37437.57
IN-2023-50018,2/21/23,2/24/23,특급 배송,JH-15820,한기쁨,소비자,고양시,경기도,대한민국,OFF-EN-10002679,사무용품,봉투,"Kraft Mailers, with clear poly window",Simon,,42013.8,1,0,20165.4
IN-2023-50018,2/21/23,2/24/23,특급 배송,JH-15820,한기쁨,소비자,고양시,경기도,대한민국,OFF-BI-10003018,사무용품,바인더,"Avery Binder, Clear",Simon,,37821.6,3,0,18084.6
IN-2023-61841,4/27/23,4/29/23,빠른 배송,CM-12385,심초롱,소비자,남구,인천광역시,대한민국,TEC-CO-10004998,사무기기,복사기,"HP Fax and Copier, Color",Simon,,711266.4,4,0,298656
IN-2023-61841,4/27/23,4/29/23,빠른 배송,CM-12385,심초롱,소비자,남구,인천광역시,대한민국,TEC-PH-10003430,사무기기,전화기,"Cisco Speaker Phone, VoIP",Simon,,282682.8,2,0,39535.2
IN-2023-61841,4/27/23,4/29/23,빠른 배송,CM-12385,심초롱,소비자,남구,인천광역시,대한민국,OFF-ST-10001357,사무용품,수납용품,"Eldon Lockers, Single Width",Simon,,403797.6,2,0,72644.4
IN-2023-46896,7/17/23,7/21/23,표준 배송,DE-13255,손우주,홈 오피스,성주군,경상북도,대한민국,OFF-BI-10003309,사무용품,바인더,"Wilson Jones Binder Covers, Clear",Kai,,65178,6,0,16156.8
IN-2023-46896,7/17/23,7/21/23,표준 배송,DE-13255,손우주,홈 오피스,성주군,경상북도,대한민국,OFF-SU-10001442,사무용품,일반 사무용품,"Acme Scissors, Steel",Kai,,76010.4,3,0,10557
IN-2023-46896,7/17/23,7/21/23,표준 배송,DE-13255,손우주,홈 오피스,성주군,경상북도,대한민국,TEC-AC-10001792,사무기기,악세사리,"Logitech Mouse, Programmable",Kai,,94186.8,3,0,7527.6
IN-2023-69961,9/17/23,9/22/23,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,FUR-CH-10002573,가구,의자,"Office Star Executive Leather Armchair, Adjustable",Simon,,1897200,4,0,322524
IN-2023-78907,1/19/23,1/25/23,표준 배송,AJ-10795,현주석,기업 고객,수성구,대구광역시,대한민국,TEC-MA-10002029,사무기기,전산기기,"StarTech Receipt Printer, Durable",Kai,,203245.2,2,0.1,36108
IN-2023-78907,1/19/23,1/25/23,표준 배송,AJ-10795,현주석,기업 고객,수성구,대구광역시,대한민국,OFF-ST-10002499,사무용품,수납용품,"Fellowes Shelving, Single Width",Kai,,106249.32,2,0.1,3494.52
ID-2023-38181,6/19/23,6/25/23,표준 배송,MY-17380,차완섭,기업 고객,서대문구,서울특별시,대한민국,TEC-PH-10002683,사무기기,전화기,"Apple Smart Phone, Cordless",Simon,,649026,2,0.5,-168789.6
ID-2023-38181,6/19/23,6/25/23,표준 배송,MY-17380,차완섭,기업 고객,서대문구,서울특별시,대한민국,FUR-CH-10002468,가구,의자,"Hon Rocking Chair, Adjustable",Simon,,217235.52,2,0.2,16254.72
ID-2023-38181,6/19/23,6/25/23,표준 배송,MY-17380,차완섭,기업 고객,서대문구,서울특별시,대한민국,TEC-PH-10003723,사무기기,전화기,"Samsung Audio Dock, with Caller ID",Simon,,170166.6,2,0.5,-146359.8
IN-2023-60805,5/21/23,5/23/23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-BI-10004986,사무용품,바인더,"Ibico 3-Hole Punch, Recycled",Luke,,113134.32,4,0.1,46426.32
IN-2023-60805,5/21/23,5/23/23,빠른 배송,NF-18385,강진원,소비자,세종특별자치시,세종특별자치시,대한민국,OFF-LA-10002289,사무용품,라벨,"Hon Shipping Labels, Adjustable",Luke,,25529.58,3,0.1,-358.02
IN-2023-59027,12/5/23,12/5/23,당일 배송,SS-20875,정연태,소비자,영광군,전라남도,대한민국,FUR-CH-10004306,가구,의자,"SAFCO Bag Chairs, Red",Edwin,,151286.4,3,0,33231.6
IN-2023-40533,1/23/23,1/28/23,표준 배송,BN-11515,한민아,소비자,의왕시,경기도,대한민국,OFF-EN-10003619,사무용품,봉투,"Kraft Manila Envelope, with clear poly window",Simon,,61261.2,2,0,21420
IN-2023-40533,1/23/23,1/28/23,표준 배송,BN-11515,한민아,소비자,의왕시,경기도,대한민국,OFF-BI-10003646,사무용품,바인더,"Avery Index Tab, Economy",Simon,,15973.2,2,0,3488.4
IN-2023-40533,1/23/23,1/28/23,표준 배송,BN-11515,한민아,소비자,의왕시,경기도,대한민국,OFF-SU-10003527,사무용품,일반 사무용품,"Elite Ruler, Easy Grip",Simon,,47185.2,3,0,11291.4
IN-2023-68449,1/29/23,2/3/23,빠른 배송,PC-18745,권영호,기업 고객,안산시,경기도,대한민국,OFF-EN-10002613,사무용품,봉투,"Ames Clasp Envelope, Security-Tint",Simon,Yes,9792,2,0.5,-7466.4
IN-2023-68449,1/29/23,2/3/23,빠른 배송,PC-18745,권영호,기업 고객,안산시,경기도,대한민국,OFF-ST-10002240,사무용품,수납용품,"Fellowes Shelving, Blue",Simon,Yes,88495.2,3,0.5,-39015
ID-2023-49248,5/8/23,5/10/23,특급 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,FUR-BO-10004399,가구,책장,"Bush Floating Shelf Set, Pine",Simon,,443702.448,4,0.37,-218359.152
ID-2023-49248,5/8/23,5/10/23,특급 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,TEC-CO-10002035,사무기기,복사기,"Canon Wireless Fax, High-Speed",Simon,,968680.944,4,0.37,-446018.256
ID-2023-49248,5/8/23,5/10/23,특급 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,TEC-CO-10003522,사무기기,복사기,"Sharp Personal Copier, High-Speed",Simon,,151910.64,2,0.37,-86830.56
ID-2023-49248,5/8/23,5/10/23,특급 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,OFF-ST-10003017,사무용품,수납용품,"Tenex Box, Industrial",Simon,,57501.072,4,0.17,-1495.728
ID-2023-49248,5/8/23,5/10/23,특급 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,OFF-ST-10001534,사무용품,수납용품,"Smead Folders, Industrial",Simon,,91280.412,6,0.17,31794.012
ID-2023-63640,5/9/23,5/11/23,특급 배송,RB-19330,허아라,소비자,서천군,충청남도,대한민국,OFF-LA-10000624,사무용품,라벨,"Hon File Folder Labels, 5000 Label Set",Luke,,30394.98,6,0.45,-4489.02
ID-2023-63640,5/9/23,5/11/23,특급 배송,RB-19330,허아라,소비자,서천군,충청남도,대한민국,OFF-SU-10002547,사무용품,일반 사무용품,"Acme Ruler, Steel",Luke,,27113.13,3,0.45,-16767.27
ID-2023-37383,1/2/23,1/5/23,특급 배송,MY-18295,나수호,기업 고객,구리시,경기도,대한민국,TEC-CO-10002379,사무기기,복사기,"Canon Copy Machine, Digital",Simon,,1682198.28,7,0.1,37356.48
ID-2023-37383,1/2/23,1/5/23,특급 배송,MY-18295,나수호,기업 고객,구리시,경기도,대한민국,TEC-AC-10002455,사무기기,악세사리,"Logitech Flash Drive, Programmable",Simon,,117540.72,4,0.1,28678.32
ID-2023-37383,1/2/23,1/5/23,특급 배송,MY-18295,나수호,기업 고객,구리시,경기도,대한민국,OFF-PA-10004185,사무용품,종이,"SanDisk Message Books, Recycled",Simon,,87136.56,4,0.1,19326.96
ID-2023-37383,1/2/23,1/5/23,특급 배송,MY-18295,나수호,기업 고객,구리시,경기도,대한민국,TEC-AC-10001500,사무기기,악세사리,"Logitech Memory Card, Erganomic",Simon,,743139.36,8,0.1,-33121.44
ID-2023-37383,1/2/23,1/5/23,특급 배송,MY-18295,나수호,기업 고객,구리시,경기도,대한민국,OFF-ST-10003141,사무용품,수납용품,"Fellowes Trays, Industrial",Simon,,424997.28,8,0.1,42374.88
ID-2023-37383,1/2/23,1/5/23,특급 배송,MY-18295,나수호,기업 고객,구리시,경기도,대한민국,OFF-SU-10001308,사무용품,일반 사무용품,"Fiskars Trimmer, Serrated",Simon,,107406,3,0.1,8353.8
ID-2023-33477,1/12/23,1/16/23,빠른 배송,SS-20515,나한빛,홈 오피스,여수시,전라남도,대한민국,OFF-AP-10001670,사무용품,가전,"Hoover Coffee Grinder, White",Edwin,,58028.31,1,0.15,-7516.89
ID-2023-74434,9/18/23,9/23/23,표준 배송,AH-10210,조태영,소비자,동해시,강원도,대한민국,OFF-BI-10004483,사무용품,바인더,"Ibico Index Tab, Clear",Marco,,25612.2,3,0,1009.8
ID-2023-37964,11/27/23,12/1/23,표준 배송,SW-20275,권규태,소비자,임실군,전라북도,대한민국,FUR-FU-10004780,가구,가구류,"Deflect-O Frame, Duo Pack",Edwin,,606430.8,6,0.1,-60771.6
ID-2023-37964,11/27/23,12/1/23,표준 배송,SW-20275,권규태,소비자,임실군,전라북도,대한민국,OFF-EN-10004503,사무용품,봉투,"GlobeWeis Peel and Seal, Security-Tint",Edwin,,109196.1,5,0.1,33920.1
IN-2023-51012,7/14/23,7/19/23,빠른 배송,CM-11935,이시윤,소비자,사천시,경상남도,대한민국,OFF-PA-10000924,사무용품,종이,"Green Bar Message Books, Multicolor",Kai,,102816,4,0,6120
IN-2023-78004,10/29/23,11/3/23,표준 배송,JK-15370,이재혁,소비자,나주시,전라남도,대한민국,OFF-AR-10000387,사무용품,필기구,"Sanford Highlighters, Water Color",Edwin,,96543,5,0,43299
IN-2023-78004,10/29/23,11/3/23,표준 배송,JK-15370,이재혁,소비자,나주시,전라남도,대한민국,OFF-AR-10003448,사무용품,필기구,"Boston Markers, Water Color",Edwin,,90423,3,0,0
IN-2023-52734,10/2/23,10/6/23,표준 배송,JM-15655,정찬경,기업 고객,달서구,대구광역시,대한민국,OFF-ST-10003017,사무용품,수납용품,"Tenex Box, Industrial",Kai,,69278.4,4,0,10281.6
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-SU-10001709,사무용품,일반 사무용품,"Kleencut Scissors, High Speed",Kai,Yes,22735.8,1,0,9761.4
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,FUR-CH-10001322,가구,의자,"Harbour Creations Executive Leather Armchair, Adjustable",Kai,Yes,1456866,3,0,320473.8
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-ST-10001357,사무용품,수납용품,"Eldon Lockers, Single Width",Kai,Yes,1009494,5,0,181611
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-AR-10001073,사무용품,필기구,"Sanford Markers, Easy-Erase",Kai,Yes,71971.2,3,0,26622
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,FUR-CH-10000026,가구,의자,"SAFCO Rocking Chair, Black",Kai,Yes,135129.6,1,0,5385.6
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,TEC-PH-10004933,사무기기,전화기,"Samsung Headset, VoIP",Kai,Yes,299023.2,4,0,125582.4
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-SU-10001698,사무용품,일반 사무용품,"Stiletto Box Cutter, Steel",Kai,Yes,216464.4,6,0,47552.4
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-AR-10003448,사무용품,필기구,"Boston Markers, Water Color",Kai,Yes,210987,7,0,0
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,OFF-ST-10001824,사무용품,수납용품,"Rogers Box, Single Width",Kai,Yes,73440,3,0,4406.4
IN-2023-17699,8/23/23,8/27/23,표준 배송,TB-21400,김지일,소비자,울주군,울산광역시,대한민국,FUR-CH-10002890,가구,의자,"Office Star Chairmat, Adjustable",Kai,Yes,209028.6,3,0,18727.2
IN-2023-64851,5/11/23,5/17/23,표준 배송,SW-20350,양다희,홈 오피스,과천시,경기도,대한민국,FUR-CH-10003551,가구,의자,"Hon Swivel Stool, Black",Simon,,1109999.7,9,0.25,340256.7
IN-2023-74952,9/12/23,9/14/23,빠른 배송,LC-16870,진창우,소비자,순창군,전라북도,대한민국,OFF-PA-10003686,사무용품,종이,"SanDisk Message Books, Multicolor",Edwin,,77203.8,3,0,2295
ID-2023-66405,2/1/23,2/5/23,표준 배송,CA-11965,송소율,기업 고객,울주군,울산광역시,대한민국,FUR-TA-10002172,가구,탁자,"Hon Conference Table, Rectangular",Kai,,1490515.29,3,0.47,-112496.31
ID-2023-66405,2/1/23,2/5/23,표준 배송,CA-11965,송소율,기업 고객,울주군,울산광역시,대한민국,TEC-CO-10001407,사무기기,복사기,"Canon Ink, Digital",Kai,,417734.982,3,0.07,80828.982
IN-2023-14472,8/20/23,8/24/23,표준 배송,RA-19285,서철훈,소비자,당진시,충청남도,대한민국,FUR-BO-10001147,가구,책장,"Bush Floating Shelf Set, Metal",Luke,,522433.8,3,0,135772.2
ID-2023-35647,10/8/23,10/14/23,표준 배송,EB-13975,원현정,기업 고객,종로구,서울특별시,대한민국,OFF-FA-10004447,사무용품,파스너,"Advantus Rubber Bands, Metal",Simon,,45167.13,5,0.47,-12054.87
ID-2023-60959,11/12/23,11/17/23,빠른 배송,JM-15580,문율,소비자,평택시,경기도,대한민국,OFF-EN-10002258,사무용품,봉투,"Jiffy Mailers, with clear poly window",Simon,,114191.55,5,0.45,-12492.45
ID-2023-60959,11/12/23,11/17/23,빠른 배송,JM-15580,문율,소비자,평택시,경기도,대한민국,TEC-AC-10002833,사무기기,악세사리,"Logitech Mouse, USB",Simon,,82719.45,5,0.45,-34631.55
IN-2023-35388,8/8/23,8/12/23,표준 배송,IM-15055,성미리,소비자,옥천군,충청북도,대한민국,TEC-MA-10000473,사무기기,전산기기,"Epson Receipt Printer, Durable",Luke,,99179.19,1,0.17,26259.39
IN-2023-35388,8/8/23,8/12/23,표준 배송,IM-15055,성미리,소비자,옥천군,충청북도,대한민국,OFF-FA-10000197,사무용품,파스너,"Stockwell Push Pins, Metal",Luke,,39166.47,5,0.47,-3061.53
IN-2023-35388,8/8/23,8/12/23,표준 배송,IM-15055,성미리,소비자,옥천군,충청북도,대한민국,OFF-LA-10002319,사무용품,라벨,"Smead Legal Exhibit Labels, Laser Printer Compatible",Luke,,24002.64,4,0.47,-1823.76
IN-2023-35388,8/8/23,8/12/23,표준 배송,IM-15055,성미리,소비자,옥천군,충청북도,대한민국,OFF-AR-10000058,사무용품,필기구,"Stanley Canvas, Water Color",Luke,,39203.19,1,0.27,3737.79
IN-2023-35388,8/8/23,8/12/23,표준 배송,IM-15055,성미리,소비자,옥천군,충청북도,대한민국,FUR-FU-10004579,가구,가구류,"Rubbermaid Door Stop, Durable",Luke,,30402.018,1,0.27,2892.618
IN-2023-76646,12/27/23,12/31/23,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,FUR-FU-10002648,가구,가구류,"Rubbermaid Stacking Tray, Erganomic",Simon,,121176,5,0,59364
IN-2023-76646,12/27/23,12/31/23,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,OFF-LA-10003644,사무용품,라벨,"Novimex Removable Labels, Adjustable",Simon,,55477.8,7,0,11566.8
IN-2023-76646,12/27/23,12/31/23,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,OFF-SU-10000375,사무용품,일반 사무용품,"Kleencut Box Cutter, Steel",Simon,,138924,4,0,23500.8
ID-2023-29144,11/10/23,11/13/23,특급 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,OFF-ST-10004830,사무용품,수납용품,"Eldon Lockers, Blue",Kai,,363362.76,2,0.1,-32356.44
ID-2023-29144,11/10/23,11/13/23,특급 배송,OT-18730,최유인,소비자,거창군,경상남도,대한민국,TEC-AC-10003951,사무기기,악세사리,"Logitech Numeric Keypad, USB",Kai,,256287.24,6,0.1,113813.64
ID-2023-66125,6/4/23,6/10/23,표준 배송,DJ-13630,심소연,소비자,경주시,경상북도,대한민국,OFF-ST-10004837,사무용품,수납용품,"Eldon File Cart, Single Width",Kai,,587152.8,5,0.1,-26224.2
ID-2023-18616,8/20/23,8/24/23,표준 배송,AS-10090,나미영,소비자,안성시,경기도,대한민국,OFF-FA-10004027,사무용품,파스너,"OIC Staples, Bulk Pack",Simon,,72870.84,7,0.1,-4241.16
ID-2023-18616,8/20/23,8/24/23,표준 배송,AS-10090,나미영,소비자,안성시,경기도,대한민국,TEC-MA-10003704,사무기기,전산기기,"StarTech Printer, Wireless",Simon,,470328.12,2,0.1,135870.12
ID-2023-18616,8/20/23,8/24/23,표준 배송,AS-10090,나미영,소비자,안성시,경기도,대한민국,OFF-SU-10003332,사무용품,일반 사무용품,"Elite Letter Opener, Steel",Simon,,22032,1,0.1,7588.8
IN-2023-62093,4/7/23,4/11/23,빠른 배송,BG-11035,허효식,소비자,군포시,경기도,대한민국,OFF-BI-10002329,사무용품,바인더,"Avery 3-Hole Punch, Durable",Simon,,26961.66,1,0.1,11967.66
IN-2023-62093,4/7/23,4/11/23,빠른 배송,BG-11035,허효식,소비자,군포시,경기도,대한민국,FUR-FU-10002838,가구,가구류,"Advantus Frame, Black",Simon,,102008.16,1,0.1,10177.56
IN-2023-62093,4/7/23,4/11/23,빠른 배송,BG-11035,허효식,소비자,군포시,경기도,대한민국,FUR-FU-10003605,가구,가구류,"Eldon Light Bulb, Durable",Simon,,122442.84,6,0.1,47534.04
IN-2023-62093,4/7/23,4/11/23,빠른 배송,BG-11035,허효식,소비자,군포시,경기도,대한민국,FUR-FU-10004704,가구,가구류,"Deflect-O Door Stop, Black",Simon,,161384.4,4,0.1,26866.8
IN-2023-62093,4/7/23,4/11/23,빠른 배송,BG-11035,허효식,소비자,군포시,경기도,대한민국,FUR-CH-10000432,가구,의자,"Harbour Creations Swivel Stool, Adjustable",Simon,,670543.92,4,0.1,-29828.88
ID-2023-68757,12/12/23,12/18/23,표준 배송,RH-19495,최지호,소비자,금산군,충청남도,대한민국,OFF-PA-10004260,사무용품,종이,"Xerox Memo Slips, Recycled",Luke,,36328.32,5,0.47,-6970.68
IN-2023-75078,8/14/23,8/20/23,표준 배송,JP-16135,김선일,홈 오피스,횡성군,강원도,대한민국,OFF-BI-10000340,사무용품,바인더,"Avery Binding Machine, Clear",Marco,,133018.2,3,0.1,0
IN-2023-75078,8/14/23,8/20/23,표준 배송,JP-16135,김선일,홈 오피스,횡성군,강원도,대한민국,OFF-LA-10003435,사무용품,라벨,"Harbour Creations File Folder Labels, Laser Printer Compatible",Marco,,24042.42,3,0.1,6600.42
IN-2023-75078,8/14/23,8/20/23,표준 배송,JP-16135,김선일,홈 오피스,횡성군,강원도,대한민국,OFF-BI-10002190,사무용품,바인더,"Wilson Jones Binder, Durable",Marco,,93305.52,7,0.1,19620.72
IN-2023-65166,5/8/23,5/10/23,특급 배송,LP-17095,박하준,소비자,남구,대구광역시,대한민국,OFF-SU-10000411,사무용품,일반 사무용품,"Stiletto Box Cutter, Easy Grip",Kai,,105439.95,5,0.45,-28894.05
IN-2023-65166,5/8/23,5/10/23,특급 배송,LP-17095,박하준,소비자,남구,대구광역시,대한민국,OFF-BI-10003031,사무용품,바인더,"Acco Index Tab, Economy",Kai,,26218.08,3,0.15,5838.48
IN-2023-55996,10/25/23,10/27/23,빠른 배송,MJ-17740,권재규,소비자,해운대구,부산광역시,대한민국,FUR-FU-10001933,가구,가구류,"Tenex Stacking Tray, Black",Kai,,25795.8,1,0,7711.2
IN-2023-19176,6/12/23,6/18/23,표준 배송,MS-17980,손호준,기업 고객,수원시,경기도,대한민국,OFF-PA-10000030,사무용품,종이,"Eaton Parchment Paper, Recycled",Simon,,54590.4,4,0,23378.4
IN-2023-19176,6/12/23,6/18/23,표준 배송,MS-17980,손호준,기업 고객,수원시,경기도,대한민국,TEC-PH-10003856,사무기기,전화기,"Motorola Smart Phone, with Caller ID",Simon,,2633803.2,4,0,368668.8
